session_id,mechanism,noise_multiplier,l2_before,l2_after,distortion_ratio,silhouette_score,accuracy,precision,recall,f1,mae,dp_update_uri,dp_receipt,dp_receipt_uri,mode
sess-1760540327,gaussian,0.0,0.5284956693649292,0.5284956693649292,0.9999999999981078,0.6501500010490417,,,,,,file://secure_store/local_updates/dp_gaussian_1760540472532.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.0, 'mechanism': 'gaussian', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 0.5284956693649292}, 'outputs': ['file://secure_store/local_updates/dp_gaussian_1760540472532.pt.enc'], 'timestamp': '2025-10-15T15:01:12.532888Z', 'signature': '8g+fsC7UEUnPalnQxsZ7W/lWZGzAv7F9CpvbBFFCVD0='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_1b6be299076d4b61ace2d26086a861ad.json,rag
sess-1760540327,gaussian,0.5,0.5284956693649292,7.249886989593506,13.717968584854573,0.6395410895347595,,,,,,file://secure_store/local_updates/dp_gaussian_1760540472584.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.5, 'mechanism': 'gaussian', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 7.249886989593506}, 'outputs': ['file://secure_store/local_updates/dp_gaussian_1760540472584.pt.enc'], 'timestamp': '2025-10-15T15:01:12.584684Z', 'signature': 'aM6u+576gn8hnECJxTkF6QjCrdBPnqvNzwA9Zv3sbZw='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_47d69a6d0e0b4c2c82a9e7b5750a5fef.json,rag
sess-1760540327,gaussian,1.0,0.5284956693649292,14.482023239135742,27.402349874523612,0.6297335028648376,,,,,,file://secure_store/local_updates/dp_gaussian_1760540472629.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.0, 'mechanism': 'gaussian', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 14.482023239135742}, 'outputs': ['file://secure_store/local_updates/dp_gaussian_1760540472629.pt.enc'], 'timestamp': '2025-10-15T15:01:12.629286Z', 'signature': 'YUxuQS4d+PT4YLpldDsWhBULU25j2VFQLriBJPspr+A='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_93ea1742b33b4735a554aab7ca63dacd.json,rag
sess-1760540327,gaussian,1.5,0.5284956693649292,21.7205810546875,41.09888181439046,0.6204532980918884,,,,,,file://secure_store/local_updates/dp_gaussian_1760540472653.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.5, 'mechanism': 'gaussian', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 21.7205810546875}, 'outputs': ['file://secure_store/local_updates/dp_gaussian_1760540472653.pt.enc'], 'timestamp': '2025-10-15T15:01:12.653536Z', 'signature': '2g3F0DVfGlYmkghbyyVVRf+DSl19PNMFXszYjhybgsw='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_82cf2ab576b442638f50fec881ddd517.json,rag
sess-1760540327,gaussian,2.0,0.5284956693649292,28.96074867248535,54.79845976265322,0.6116105914115906,,,,,,file://secure_store/local_updates/dp_gaussian_1760540472678.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 2.0, 'mechanism': 'gaussian', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 28.96074867248535}, 'outputs': ['file://secure_store/local_updates/dp_gaussian_1760540472678.pt.enc'], 'timestamp': '2025-10-15T15:01:12.678213Z', 'signature': 'AVnuzXip/rQ0Y6fUuJSYb52XkTx4xH/B2JjXlLtbSKg='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_6c8e5b00468c4d19ab1f012e7087d0d5.json,rag
sess-1760540327,laplace,0.0,0.5284956693649292,0.5284956693649292,0.9999999999981078,0.6501500010490417,,,,,,file://secure_store/local_updates/dp_laplace_1760540472702.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.0, 'mechanism': 'laplace', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 0.5284956693649292}, 'outputs': ['file://secure_store/local_updates/dp_laplace_1760540472702.pt.enc'], 'timestamp': '2025-10-15T15:01:12.702501Z', 'signature': '6zqu5qyaYRKKE9X+5uIIbC/CSUqR1YLjh9OUUoRWNp4='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_ec5cc8cc4dbf40c7a99e67b7cdbb6c0f.json,rag
sess-1760540327,laplace,0.5,0.5284956693649292,10.665094375610352,20.180097953131693,0.634827733039856,,,,,,file://secure_store/local_updates/dp_laplace_1760540472726.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.5, 'mechanism': 'laplace', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 10.665094375610352}, 'outputs': ['file://secure_store/local_updates/dp_laplace_1760540472726.pt.enc'], 'timestamp': '2025-10-15T15:01:12.726541Z', 'signature': 'G3eYi7rOqDKMC/7JBTLAkYlPLYtofOt4iXjIVp3pgC4='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_0f1982b647f84227bed100dbab5d34ce.json,rag
sess-1760540327,laplace,1.0,0.5284956693649292,21.369548797607422,40.43467153334647,0.6208928823471069,,,,,,file://secure_store/local_updates/dp_laplace_1760540472750.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.0, 'mechanism': 'laplace', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 21.369548797607422}, 'outputs': ['file://secure_store/local_updates/dp_laplace_1760540472750.pt.enc'], 'timestamp': '2025-10-15T15:01:12.750967Z', 'signature': 'm1LrQT+b0Q0fNOFrPY82RbKn5o2vQANTa5rpnJQT0m0='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_79a79940ae24416c98d913a2c73378ff.json,rag
sess-1760540327,laplace,1.5,0.5284956693649292,32.07833480834961,60.69744118591565,0.6079301834106445,,,,,,file://secure_store/local_updates/dp_laplace_1760540472774.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.5, 'mechanism': 'laplace', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 32.07833480834961}, 'outputs': ['file://secure_store/local_updates/dp_laplace_1760540472774.pt.enc'], 'timestamp': '2025-10-15T15:01:12.775075Z', 'signature': 'otN4YazP4ABIlF8H5gRQmf/syiCB7BwpCGo7qRuSIos='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_92cbf862f222474eb749fde15745f44b.json,rag
sess-1760540327,laplace,2.0,0.5284956693649292,42.7881965637207,80.96224632276837,0.5958338975906372,,,,,,file://secure_store/local_updates/dp_laplace_1760540472798.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 2.0, 'mechanism': 'laplace', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 42.7881965637207}, 'outputs': ['file://secure_store/local_updates/dp_laplace_1760540472798.pt.enc'], 'timestamp': '2025-10-15T15:01:12.799073Z', 'signature': 'MYUCWqj6I/B61Um/SKM39Cb6lAt9BYFERDDKWPqaQjc='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_f778afcf738f4367b3e0f808d77724a7.json,rag
sess-1760540327,uniform,0.0,0.5284956693649292,0.5284956693649292,0.9999999999981078,0.6501500010490417,,,,,,file://secure_store/local_updates/dp_uniform_1760540472822.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.0, 'mechanism': 'uniform', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 0.5284956693649292}, 'outputs': ['file://secure_store/local_updates/dp_uniform_1760540472822.pt.enc'], 'timestamp': '2025-10-15T15:01:12.822854Z', 'signature': '4otq7Rw9IFyWHW4tU6I2K2xmwMpdG1uypN36ScCU4kU='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_27d1cc8fa2764729853617a787ec141c.json,rag
sess-1760540327,uniform,0.5,0.5284956693649292,4.239085674285889,8.021041457864351,0.6438947319984436,,,,,,file://secure_store/local_updates/dp_uniform_1760540472846.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.5, 'mechanism': 'uniform', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 4.239085674285889}, 'outputs': ['file://secure_store/local_updates/dp_uniform_1760540472846.pt.enc'], 'timestamp': '2025-10-15T15:01:12.846840Z', 'signature': 'cLkZbGVLy9jAYdipqcpX9eiioa04GxdTjuNup8wFEKc='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_c860dd65d5cd48fc9b67d6c06fed9426.json,rag
sess-1760540327,uniform,1.0,0.5284956693649292,8.47497844696045,16.03604142514249,0.637829601764679,,,,,,file://secure_store/local_updates/dp_uniform_1760540472870.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.0, 'mechanism': 'uniform', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 8.47497844696045}, 'outputs': ['file://secure_store/local_updates/dp_uniform_1760540472870.pt.enc'], 'timestamp': '2025-10-15T15:01:12.870503Z', 'signature': 'k9zlPAfRh9nPLFPLXSSCMg4rBEpulu/bb41ktHd7VKg='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_303b29ff019647dbaa86d66050e6129b.json,rag
sess-1760540327,uniform,1.5,0.5284956693649292,12.721853256225586,24.071821196735304,0.6320634484291077,,,,,,file://secure_store/local_updates/dp_uniform_1760540472894.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.5, 'mechanism': 'uniform', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 12.721853256225586}, 'outputs': ['file://secure_store/local_updates/dp_uniform_1760540472894.pt.enc'], 'timestamp': '2025-10-15T15:01:12.894744Z', 'signature': 'fZVURr32gWyjvTsuH62iopc+yD8e0ivqTtG02TwYUCw='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_9dcdd9da3eaa47d6ba9be23a626d25c1.json,rag
sess-1760540327,uniform,2.0,0.5284956693649292,16.97146987915039,32.11278892694083,0.6264894604682922,,,,,,file://secure_store/local_updates/dp_uniform_1760540472918.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 2.0, 'mechanism': 'uniform', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 16.97146987915039}, 'outputs': ['file://secure_store/local_updates/dp_uniform_1760540472918.pt.enc'], 'timestamp': '2025-10-15T15:01:12.919181Z', 'signature': '0Plf8nRPqEsW1VcWPOCPdyg2+OxZ23e7SCZD6N9Yg+4='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_fd0c9e8a39eb46ee9f380959739fd24d.json,rag
sess-1760540327,exponential,0.0,0.5284956693649292,0.5284956693649292,0.9999999999981078,0.6501500010490417,,,,,,file://secure_store/local_updates/dp_exponential_1760540472942.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.0, 'mechanism': 'exponential', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 0.5284956693649292}, 'outputs': ['file://secure_store/local_updates/dp_exponential_1760540472942.pt.enc'], 'timestamp': '2025-10-15T15:01:12.943004Z', 'signature': 'YWhA7G8qsyqik+288FTxBqpdHiCmpyzhQLuaZhFYkU8='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_47af4236d82749cea002c40dbda0fda5.json,rag
sess-1760540327,exponential,0.5,0.5284956693649292,36.34104919433594,68.76319201997752,0.6030166745185852,,,,,,file://secure_store/local_updates/dp_exponential_1760540472967.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.5, 'mechanism': 'exponential', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 36.34104919433594}, 'outputs': ['file://secure_store/local_updates/dp_exponential_1760540472967.pt.enc'], 'timestamp': '2025-10-15T15:01:12.967392Z', 'signature': 'YLbIZWQeZJZ33U8Tr3/t22H8SkTESvxTPu+KoJtXzD8='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_202185978b994c29b8ad0dd2a4cf0ebe.json,rag
sess-1760540327,exponential,1.0,0.5284956693649292,18.169857025146484,34.38033285484827,0.6249478459358215,,,,,,file://secure_store/local_updates/dp_exponential_1760540472991.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.0, 'mechanism': 'exponential', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 18.169857025146484}, 'outputs': ['file://secure_store/local_updates/dp_exponential_1760540472991.pt.enc'], 'timestamp': '2025-10-15T15:01:12.991433Z', 'signature': 'QMojhuo2vHLLqNx3MeqMVAQPIjvTewhC/A14I31AedU='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_9ac6873f75184309ae69aca5b20db417.json,rag
sess-1760540327,exponential,1.5,0.5284956693649292,12.11535358428955,22.924224902022626,0.6328736543655396,,,,,,file://secure_store/local_updates/dp_exponential_1760540473015.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.5, 'mechanism': 'exponential', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 12.11535358428955}, 'outputs': ['file://secure_store/local_updates/dp_exponential_1760540473015.pt.enc'], 'timestamp': '2025-10-15T15:01:13.015273Z', 'signature': 'f0BRu+FK2NFLBLw3jJRbgVtUP10rDm9QNlFaswxNWCU='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_c825ff063b4e4393a4369cd052667078.json,rag
sess-1760540327,exponential,2.0,0.5284956693649292,9.090023040771484,17.19980610565339,0.6369796991348267,,,,,,file://secure_store/local_updates/dp_exponential_1760540473038.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 2.0, 'mechanism': 'exponential', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 9.090023040771484}, 'outputs': ['file://secure_store/local_updates/dp_exponential_1760540473038.pt.enc'], 'timestamp': '2025-10-15T15:01:13.038979Z', 'signature': 'GO2Tv0PLjV7Vqs3EbUmGFFltu+JvaFyN2B9khLJCsPs='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_80fc160ed8ce438496668773699761ab.json,rag
sess-1760540327,student_t,0.0,0.5284956693649292,0.5284956693649292,0.9999999999981078,0.6501500010490417,,,,,,file://secure_store/local_updates/dp_student_t_1760540473062.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.0, 'mechanism': 'student_t', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 0.5284956693649292}, 'outputs': ['file://secure_store/local_updates/dp_student_t_1760540473062.pt.enc'], 'timestamp': '2025-10-15T15:01:13.062761Z', 'signature': 'w3LPdOr+4JLUi4H9hEObOHPsHl1Z7VLFh3D6CtFsRxU='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_6af17cac386640a0993ce2d73f928898.json,rag
sess-1760540327,student_t,0.5,0.5284956693649292,7.953356742858887,15.049048088513286,0.6385551691055298,,,,,,file://secure_store/local_updates/dp_student_t_1760540473086.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.5, 'mechanism': 'student_t', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 7.953356742858887}, 'outputs': ['file://secure_store/local_updates/dp_student_t_1760540473086.pt.enc'], 'timestamp': '2025-10-15T15:01:13.086655Z', 'signature': 'qcUB02EPtRUVPKj6sH0G/S0BaCRQEXh2IMmTiXwoMKw='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_f31cd47d881e4c7495effbed6a1320e8.json,rag
sess-1760540327,student_t,1.0,0.5284956693649292,15.897377014160156,30.0804300501332,0.6278820633888245,,,,,,file://secure_store/local_updates/dp_student_t_1760540473110.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.0, 'mechanism': 'student_t', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 15.897377014160156}, 'outputs': ['file://secure_store/local_updates/dp_student_t_1760540473110.pt.enc'], 'timestamp': '2025-10-15T15:01:13.111090Z', 'signature': 'FIeOtTq0TfTtjJsVO2wArDpUAhDRUxzIooBmYF3o5QQ='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_c31eabfaaa52426d9a770ee9c19079cc.json,rag
sess-1760540327,student_t,1.5,0.5284956693649292,23.847251892089844,45.12288988233518,0.6178120374679565,,,,,,file://secure_store/local_updates/dp_student_t_1760540473135.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.5, 'mechanism': 'student_t', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 23.847251892089844}, 'outputs': ['file://secure_store/local_updates/dp_student_t_1760540473135.pt.enc'], 'timestamp': '2025-10-15T15:01:13.135362Z', 'signature': 'fT4VjmZbpK+MYHetc3nZzHgjDqBKjy8h6GSeO63jhLU='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_1eb2109973cd415992aa9c8fa2d68445.json,rag
sess-1760540327,student_t,2.0,0.5284956693649292,31.79859161376953,60.16812143781685,0.6082574129104614,,,,,,file://secure_store/local_updates/dp_student_t_1760540473159.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 2.0, 'mechanism': 'student_t', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 31.79859161376953}, 'outputs': ['file://secure_store/local_updates/dp_student_t_1760540473159.pt.enc'], 'timestamp': '2025-10-15T15:01:13.159661Z', 'signature': 'k1k5Ncx4xEcKLX52QcioFIB6UoCTIDFjcatdnMITQyQ='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_c2b120ead74340c6a2a67dd7f2b3d14c.json,rag
sess-1760540327,none,0.0,0.5284956693649292,0.5284956693649292,0.9999999999981078,0.6501500010490417,,,,,,file://secure_store/local_updates/dp_none_1760540473183.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.0, 'mechanism': 'none', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 0.5284956693649292}, 'outputs': ['file://secure_store/local_updates/dp_none_1760540473183.pt.enc'], 'timestamp': '2025-10-15T15:01:13.183581Z', 'signature': 'e/CuGqp1nBzgqnxB6ZMA2byFDqS/jRKB61/5q1OqG8o='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_bd458299672f432aa65cb4756ce8b5b1.json,rag
sess-1760540327,none,0.5,0.5284956693649292,0.5284956693649292,0.9999999999981078,0.6501500010490417,,,,,,file://secure_store/local_updates/dp_none_1760540473209.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.5, 'mechanism': 'none', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 0.5284956693649292}, 'outputs': ['file://secure_store/local_updates/dp_none_1760540473209.pt.enc'], 'timestamp': '2025-10-15T15:01:13.209788Z', 'signature': 'qOa/duVuo+zkt/LkBf6fxJeomDZHoD9RmNOfN6NTpR0='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_769073a03f3141fdb76773db6f5bcd16.json,rag
sess-1760540327,none,1.0,0.5284956693649292,0.5284956693649292,0.9999999999981078,0.6501500010490417,,,,,,file://secure_store/local_updates/dp_none_1760540473244.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.0, 'mechanism': 'none', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 0.5284956693649292}, 'outputs': ['file://secure_store/local_updates/dp_none_1760540473244.pt.enc'], 'timestamp': '2025-10-15T15:01:13.244738Z', 'signature': '36J8BpeZ2rvw9S9GZiGy09qqdGHwr71rGa40AIvdm9c='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_c0060d65f6274cf494fcce563f5f24ae.json,rag
sess-1760540327,none,1.5,0.5284956693649292,0.5284956693649292,0.9999999999981078,0.6501500010490417,,,,,,file://secure_store/local_updates/dp_none_1760540473271.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.5, 'mechanism': 'none', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 0.5284956693649292}, 'outputs': ['file://secure_store/local_updates/dp_none_1760540473271.pt.enc'], 'timestamp': '2025-10-15T15:01:13.271823Z', 'signature': '7qVVJe50t3kHke+DvaCQF2aSaaC0RkYCv1srGkh9kKw='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_54a5ad14f21c4e5f8ada9072a67a0924.json,rag
sess-1760540327,none,2.0,0.5284956693649292,0.5284956693649292,0.9999999999981078,0.6501500010490417,,,,,,file://secure_store/local_updates/dp_none_1760540473295.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 2.0, 'mechanism': 'none', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 0.5284956693649292}, 'outputs': ['file://secure_store/local_updates/dp_none_1760540473295.pt.enc'], 'timestamp': '2025-10-15T15:01:13.295567Z', 'signature': '26lwO9bz+OKda0/DgOoNp3lOfyZqW3BYcKJBN5vkCwo='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_38f085ce90e34253ab1dc95daa17c3e8.json,rag
sess-1760540327,gaussian,0.0,0.5284956693649292,0.5284956693649292,0.9999999999981078,0.6501500010490417,,,,,,file://secure_store/local_updates/dp_gaussian_1760540473532.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.0, 'mechanism': 'gaussian', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 0.5284956693649292}, 'outputs': ['file://secure_store/local_updates/dp_gaussian_1760540473532.pt.enc'], 'timestamp': '2025-10-15T15:01:13.532968Z', 'signature': 'HrUji+6v988WCt5BW+25kUEbuJSn098QMXPRjnGpvrQ='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_e3e3f17a05ee4318b05791c7e00ee0d3.json,vector_rag
sess-1760540327,gaussian,0.5,0.5284956693649292,7.249886989593506,13.717968584854573,0.6395410895347595,,,,,,file://secure_store/local_updates/dp_gaussian_1760540473559.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.5, 'mechanism': 'gaussian', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 7.249886989593506}, 'outputs': ['file://secure_store/local_updates/dp_gaussian_1760540473559.pt.enc'], 'timestamp': '2025-10-15T15:01:13.559185Z', 'signature': 'RUfOBK2RBLk1UIE0rzBxUl9+dpjfHFfz77eurbF7vFg='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_83c4927cb9044cec8d9ec916a0da043f.json,vector_rag
sess-1760540327,gaussian,1.0,0.5284956693649292,14.482023239135742,27.402349874523612,0.6297335028648376,,,,,,file://secure_store/local_updates/dp_gaussian_1760540473583.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.0, 'mechanism': 'gaussian', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 14.482023239135742}, 'outputs': ['file://secure_store/local_updates/dp_gaussian_1760540473583.pt.enc'], 'timestamp': '2025-10-15T15:01:13.584129Z', 'signature': 'r5FtheHdDuiccNCLgNFmXY5My/F5QN0b3kHu5LuKyoA='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_d2a976a993834a1a8c7782ab1f2e0a9c.json,vector_rag
sess-1760540327,gaussian,1.5,0.5284956693649292,21.7205810546875,41.09888181439046,0.6204532980918884,,,,,,file://secure_store/local_updates/dp_gaussian_1760540473608.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1760540327', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.5, 'mechanism': 'gaussian', 'l2_norm_before': 0.5284956693649292, 'l2_norm_after': 21.7205810546875}, 'outputs': ['file://secure_store/local_updates/dp_gaussian_1760540473608.pt.enc'], 'timestamp': '2025-10-15T15:01:13.609008Z', 'signature': 'xaMhvjF9z+NSXow2JNuyl0fCsucCM3o7N0bT/3sDoRw='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_977e66a8004741efa9d11d7baa43437b.json,vector_rag
